series-id,location-id,location-name,longitude,latitude,phenomenon,reference-value-lower,reference-value-upper,reference-value-color
10819,1159,42R831 - Berendrecht,4.339709947119865,51.34879529193214,Relative Humidity,20.5,30.5,#0099FF
10819,1159,42R831 - Berendrecht,4.339709947119865,51.34879529193214,Relative Humidity,-5.0,20.5,#0000FF
10820,1710,42R834 - Boom,4.38010354488249,51.09200003750444,Relative Humidity,95.5,999.0,#660000
10820,1710,42R834 - Boom,4.38010354488249,51.09200003750444,Relative Humidity,90.5,95.5,#990000
10820,1710,42R834 - Boom,4.38010354488249,51.09200003750444,Relative Humidity,80.5,90.5,#FF0000
10820,1710,42R834 - Boom,4.38010354488249,51.09200003750444,Relative Humidity,70.5,80.5,#FF6600
10820,1710,42R834 - Boom,4.38010354488249,51.09200003750444,Relative Humidity,60.5,70.5,#FFBB00
10820,1710,42R834 - Boom,4.38010354488249,51.09200003750444,Relative Humidity,50.5,60.5,#FFFF00
10820,1710,42R834 - Boom,4.38010354488249,51.09200003750444,Relative Humidity,40.5,50.5,#00FF00
10820,1710,42R834 - Boom,4.38010354488249,51.09200003750444,Relative Humidity,30.5,40.5,#009900
10820,1710,42R834 - Boom,4.38010354488249,51.09200003750444,Relative Humidity,20.5,30.5,#0099FF
10820,1710,42R834 - Boom,4.38010354488249,51.09200003750444,Relative Humidity,-5.0,20.5,#0000FF
10821,1200,44N012 - Moerkerke,3.3625358887015975,51.25457362243645,Relative Humidity,95.5,999.0,#660000
10821,1200,44N012 - Moerkerke,3.3625358887015975,51.25457362243645,Relative Humidity,90.5,95.5,#990000
10821,1200,44N012 - Moerkerke,3.3625358887015975,51.25457362243645,Relative Humidity,80.5,90.5,#FF0000
10821,1200,44N012 - Moerkerke,3.3625358887015975,51.25457362243645,Relative Humidity,70.5,80.5,#FF6600
10821,1200,44N012 - Moerkerke,3.3625358887015975,51.25457362243645,Relative Humidity,60.5,70.5,#FFBB00
10821,1200,44N012 - Moerkerke,3.3625358887015975,51.25457362243645,Relative Humidity,50.5,60.5,#FFFF00
10821,1200,44N012 - Moerkerke,3.3625358887015975,51.25457362243645,Relative Humidity,40.5,50.5,#00FF00
10821,1200,44N012 - Moerkerke,3.3625358887015975,51.25457362243645,Relative Humidity,30.5,40.5,#009900
10821,1200,44N012 - Moerkerke,3.3625358887015975,51.25457362243645,Relative Humidity,20.5,30.5,#0099FF
10821,1200,44N012 - Moerkerke,3.3625358887015975,51.25457362243645,Relative Humidity,-5.0,20.5,#0000FF
10822,1206,44N052 - Zwevegem,3.322494319037272,50.814873869919865,Relative Humidity,95.5,999.0,#660000
10822,1206,44N052 - Zwevegem,3.322494319037272,50.814873869919865,Relative Humidity,90.5,95.5,#990000
10822,1206,44N052 - Zwevegem,3.322494319037272,50.814873869919865,Relative Humidity,80.5,90.5,#FF0000
10822,1206,44N052 - Zwevegem,3.322494319037272,50.814873869919865,Relative Humidity,70.5,80.5,#FF6600
10822,1206,44N052 - Zwevegem,3.322494319037272,50.814873869919865,Relative Humidity,60.5,70.5,#FFBB00
10822,1206,44N052 - Zwevegem,3.322494319037272,50.814873869919865,Relative Humidity,50.5,60.5,#FFFF00
10822,1206,44N052 - Zwevegem,3.322494319037272,50.814873869919865,Relative Humidity,40.5,50.5,#00FF00
10822,1206,44N052 - Zwevegem,3.322494319037272,50.814873869919865,Relative Humidity,30.5,40.5,#009900
10822,1206,44N052 - Zwevegem,3.322494319037272,50.814873869919865,Relative Humidity,20.5,30.5,#0099FF
10822,1206,44N052 - Zwevegem,3.322494319037272,50.814873869919865,Relative Humidity,-5.0,20.5,#0000FF
10823,1715,44R702 - Gent (Carlierlaan),3.734971479685305,51.04068941942753,Relative Humidity,95.5,999.0,#660000
10823,1715,44R702 - Gent (Carlierlaan),3.734971479685305,51.04068941942753,Relative Humidity,90.5,95.5,#990000
10823,1715,44R702 - Gent (Carlierlaan),3.734971479685305,51.04068941942753,Relative Humidity,80.5,90.5,#FF0000
10823,1715,44R702 - Gent (Carlierlaan),3.734971479685305,51.04068941942753,Relative Humidity,70.5,80.5,#FF6600
10823,1715,44R702 - Gent (Carlierlaan),3.734971479685305,51.04068941942753,Relative Humidity,60.5,70.5,#FFBB00
10823,1715,44R702 - Gent (Carlierlaan),3.734971479685305,51.04068941942753,Relative Humidity,50.5,60.5,#FFFF00
10823,1715,44R702 - Gent (Carlierlaan),3.734971479685305,51.04068941942753,Relative Humidity,40.5,50.5,#00FF00
10823,1715,44R702 - Gent (Carlierlaan),3.734971479685305,51.04068941942753,Relative Humidity,30.5,40.5,#009900
10823,1715,44R702 - Gent (Carlierlaan),3.734971479685305,51.04068941942753,Relative Humidity,20.5,30.5,#0099FF
10823,1715,44R702 - Gent (Carlierlaan),3.734971479685305,51.04068941942753,Relative Humidity,-5.0,20.5,#0000FF
10824,1208,44R710 - Destelbergen,3.7752623896453574,51.06127769765467,Relative Humidity,95.5,999.0,#660000
10824,1208,44R710 - Destelbergen,3.7752623896453574,51.06127769765467,Relative Humidity,90.5,95.5,#990000
10824,1208,44R710 - Destelbergen,3.7752623896453574,51.06127769765467,Relative Humidity,80.5,90.5,#FF0000
10824,1208,44R710 - Destelbergen,3.7752623896453574,51.06127769765467,Relative Humidity,70.5,80.5,#FF6600
10824,1208,44R710 - Destelbergen,3.7752623896453574,51.06127769765467,Relative Humidity,60.5,70.5,#FFBB00
10824,1208,44R710 - Destelbergen,3.7752623896453574,51.06127769765467,Relative Humidity,50.5,60.5,#FFFF00
10824,1208,44R710 - Destelbergen,3.7752623896453574,51.06127769765467,Relative Humidity,40.5,50.5,#00FF00
10824,1208,44R710 - Destelbergen,3.7752623896453574,51.06127769765467,Relative Humidity,30.5,40.5,#009900
10824,1208,44R710 - Destelbergen,3.7752623896453574,51.06127769765467,Relative Humidity,20.5,30.5,#0099FF
10824,1208,44R710 - Destelbergen,3.7752623896453574,51.06127769765467,Relative Humidity,-5.0,20.5,#0000FF
10825,1212,44R731 - Evergem,3.739504220441925,51.12469051189999,Relative Humidity,95.5,999.0,#660000
10825,1212,44R731 - Evergem,3.739504220441925,51.12469051189999,Relative Humidity,90.5,95.5,#990000
10825,1212,44R731 - Evergem,3.739504220441925,51.12469051189999,Relative Humidity,80.5,90.5,#FF0000
10825,1212,44R731 - Evergem,3.739504220441925,51.12469051189999,Relative Humidity,70.5,80.5,#FF6600
10825,1212,44R731 - Evergem,3.739504220441925,51.12469051189999,Relative Humidity,60.5,70.5,#FFBB00
10825,1212,44R731 - Evergem,3.739504220441925,51.12469051189999,Relative Humidity,50.5,60.5,#FFFF00
10825,1212,44R731 - Evergem,3.739504220441925,51.12469051189999,Relative Humidity,40.5,50.5,#00FF00
10825,1212,44R731 - Evergem,3.739504220441925,51.12469051189999,Relative Humidity,30.5,40.5,#009900
10825,1212,44R731 - Evergem,3.739504220441925,51.12469051189999,Relative Humidity,20.5,30.5,#0099FF
10825,1212,44R731 - Evergem,3.739504220441925,51.12469051189999,Relative Humidity,-5.0,20.5,#0000FF
10826,1213,44R740 - Sint-Kruiswinkel,3.80873543041274,51.15013609000081,Relative Humidity,95.5,999.0,#660000
10826,1213,44R740 - Sint-Kruiswinkel,3.80873543041274,51.15013609000081,Relative Humidity,90.5,95.5,#990000
10826,1213,44R740 - Sint-Kruiswinkel,3.80873543041274,51.15013609000081,Relative Humidity,80.5,90.5,#FF0000
10826,1213,44R740 - Sint-Kruiswinkel,3.80873543041274,51.15013609000081,Relative Humidity,70.5,80.5,#FF6600
10826,1213,44R740 - Sint-Kruiswinkel,3.80873543041274,51.15013609000081,Relative Humidity,60.5,70.5,#FFBB00
10826,1213,44R740 - Sint-Kruiswinkel,3.80873543041274,51.15013609000081,Relative Humidity,50.5,60.5,#FFFF00
10826,1213,44R740 - Sint-Kruiswinkel,3.80873543041274,51.15013609000081,Relative Humidity,40.5,50.5,#00FF00
10826,1213,44R740 - Sint-Kruiswinkel,3.80873543041274,51.15013609000081,Relative Humidity,30.5,40.5,#009900
10826,1213,44R740 - Sint-Kruiswinkel,3.80873543041274,51.15013609000081,Relative Humidity,20.5,30.5,#0099FF
10826,1213,44R740 - Sint-Kruiswinkel,3.80873543041274,51.15013609000081,Relative Humidity,-5.0,20.5,#0000FF
10827,1214,44R750 - Zelzate,3.8229200468043305,51.19606326849932,Relative Humidity,95.5,999.0,#660000
10827,1214,44R750 - Zelzate,3.8229200468043305,51.19606326849932,Relative Humidity,90.5,95.5,#990000
10827,1214,44R750 - Zelzate,3.8229200468043305,51.19606326849932,Relative Humidity,80.5,90.5,#FF0000
10827,1214,44R750 - Zelzate,3.8229200468043305,51.19606326849932,Relative Humidity,70.5,80.5,#FF6600
10827,1214,44R750 - Zelzate,3.8229200468043305,51.19606326849932,Relative Humidity,60.5,70.5,#FFBB00
10827,1214,44R750 - Zelzate,3.8229200468043305,51.19606326849932,Relative Humidity,50.5,60.5,#FFFF00
10827,1214,44R750 - Zelzate,3.8229200468043305,51.19606326849932,Relative Humidity,40.5,50.5,#00FF00
10827,1214,44R750 - Zelzate,3.8229200468043305,51.19606326849932,Relative Humidity,30.5,40.5,#009900
10827,1214,44R750 - Zelzate,3.8229200468043305,51.19606326849932,Relative Humidity,20.5,30.5,#0099FF
10827,1214,44R750 - Zelzate,3.8229200468043305,51.19606326849932,Relative Humidity,-5.0,20.5,#0000FF
10943,1747,42AL09 - Antwerpen (Van Averbekelaan),4.376531512921879,51.22981341815649,Relative Humidity,95.5,999.0,#660000
10943,1747,42AL09 - Antwerpen (Van Averbekelaan),4.376531512921879,51.22981341815649,Relative Humidity,90.5,95.5,#990000
10943,1747,42AL09 - Antwerpen (Van Averbekelaan),4.376531512921879,51.22981341815649,Relative Humidity,80.5,90.5,#FF0000
10943,1747,42AL09 - Antwerpen (Van Averbekelaan),4.376531512921879,51.22981341815649,Relative Humidity,70.5,80.5,#FF6600
10943,1747,42AL09 - Antwerpen (Van Averbekelaan),4.376531512921879,51.22981341815649,Relative Humidity,60.5,70.5,#FFBB00
10943,1747,42AL09 - Antwerpen (Van Averbekelaan),4.376531512921879,51.22981341815649,Relative Humidity,50.5,60.5,#FFFF00
10943,1747,42AL09 - Antwerpen (Van Averbekelaan),4.376531512921879,51.22981341815649,Relative Humidity,40.5,50.5,#00FF00
10943,1747,42AL09 - Antwerpen (Van Averbekelaan),4.376531512921879,51.22981341815649,Relative Humidity,30.5,40.5,#009900
10943,1747,42AL09 - Antwerpen (Van Averbekelaan),4.376531512921879,51.22981341815649,Relative Humidity,20.5,30.5,#0099FF
10943,1747,42AL09 - Antwerpen (Van Averbekelaan),4.376531512921879,51.22981341815649,Relative Humidity,-5.0,20.5,#0000FF
10615,1711,41B008 - Brussel (Beliardstraat),4.376149069749029,50.840788566500215,Sulphur dioxide,750.0,10000.0,#660000
10615,1711,41B008 - Brussel (Beliardstraat),4.376149069749029,50.840788566500215,Sulphur dioxide,500.0,750.0,#990000
10615,1711,41B008 - Brussel (Beliardstraat),4.376149069749029,50.840788566500215,Sulphur dioxide,250.0,500.0,#FF0000
10615,1711,41B008 - Brussel (Beliardstraat),4.376149069749029,50.840788566500215,Sulphur dioxide,200.0,250.0,#FF6600
10615,1711,41B008 - Brussel (Beliardstraat),4.376149069749029,50.840788566500215,Sulphur dioxide,125.0,200.0,#FFBB00
10615,1711,41B008 - Brussel (Beliardstraat),4.376149069749029,50.840788566500215,Sulphur dioxide,100.0,125.0,#FFFF00
10615,1711,41B008 - Brussel (Beliardstraat),4.376149069749029,50.840788566500215,Sulphur dioxide,75.0,100.0,#00FF00
10615,1711,41B008 - Brussel (Beliardstraat),4.376149069749029,50.840788566500215,Sulphur dioxide,50.0,75.0,#009900
10615,1711,41B008 - Brussel (Beliardstraat),4.376149069749029,50.840788566500215,Sulphur dioxide,25.0,50.0,#0099FF
10615,1711,41B008 - Brussel (Beliardstraat),4.376149069749029,50.840788566500215,Sulphur dioxide,-5.0,25.0,#0000FF
10834,1734,42N047 - Hasselt,5.354360289979902,50.93618938185387,Sulphur dioxide,750.0,10000.0,#660000
10834,1734,42N047 - Hasselt,5.354360289979902,50.93618938185387,Sulphur dioxide,500.0,750.0,#990000
10834,1734,42N047 - Hasselt,5.354360289979902,50.93618938185387,Sulphur dioxide,250.0,500.0,#FF0000
10834,1734,42N047 - Hasselt,5.354360289979902,50.93618938185387,Sulphur dioxide,200.0,250.0,#FF6600
10834,1734,42N047 - Hasselt,5.354360289979902,50.93618938185387,Sulphur dioxide,125.0,200.0,#FFBB00
10834,1734,42N047 - Hasselt,5.354360289979902,50.93618938185387,Sulphur dioxide,100.0,125.0,#FFFF00
10834,1734,42N047 - Hasselt,5.354360289979902,50.93618938185387,Sulphur dioxide,75.0,100.0,#00FF00
10834,1734,42N047 - Hasselt,5.354360289979902,50.93618938185387,Sulphur dioxide,50.0,75.0,#009900
10834,1734,42N047 - Hasselt,5.354360289979902,50.93618938185387,Sulphur dioxide,25.0,50.0,#0099FF
10834,1734,42N047 - Hasselt,5.354360289979902,50.93618938185387,Sulphur dioxide,-5.0,25.0,#0000FF
6215,1048,40HB23 - Hoboken,4.341005064562842,51.17029803843545,Sulphur dioxide,750.0,10000.0,#660000
6215,1048,40HB23 - Hoboken,4.341005064562842,51.17029803843545,Sulphur dioxide,500.0,750.0,#990000
6215,1048,40HB23 - Hoboken,4.341005064562842,51.17029803843545,Sulphur dioxide,250.0,500.0,#FF0000
6215,1048,40HB23 - Hoboken,4.341005064562842,51.17029803843545,Sulphur dioxide,200.0,250.0,#FF6600
6215,1048,40HB23 - Hoboken,4.341005064562842,51.17029803843545,Sulphur dioxide,125.0,200.0,#FFBB00
6215,1048,40HB23 - Hoboken,4.341005064562842,51.17029803843545,Sulphur dioxide,100.0,125.0,#FFFF00
6215,1048,40HB23 - Hoboken,4.341005064562842,51.17029803843545,Sulphur dioxide,75.0,100.0,#00FF00
6215,1048,40HB23 - Hoboken,4.341005064562842,51.17029803843545,Sulphur dioxide,50.0,75.0,#009900
6215,1048,40HB23 - Hoboken,4.341005064562842,51.17029803843545,Sulphur dioxide,25.0,50.0,#0099FF
6215,1048,40HB23 - Hoboken,4.341005064562842,51.17029803843545,Sulphur dioxide,-5.0,25.0,#0000FF
6430,1095,40WZ02 - Mol,5.2215340790930975,51.1928003331967,Sulphur dioxide,750.0,10000.0,#660000
6430,1095,40WZ02 - Mol,5.2215340790930975,51.1928003331967,Sulphur dioxide,500.0,750.0,#990000
6430,1095,40WZ02 - Mol,5.2215340790930975,51.1928003331967,Sulphur dioxide,250.0,500.0,#FF0000
6430,1095,40WZ02 - Mol,5.2215340790930975,51.1928003331967,Sulphur dioxide,200.0,250.0,#FF6600
6430,1095,40WZ02 - Mol,5.2215340790930975,51.1928003331967,Sulphur dioxide,125.0,200.0,#FFBB00
6430,1095,40WZ02 - Mol,5.2215340790930975,51.1928003331967,Sulphur dioxide,100.0,125.0,#FFFF00
6430,1095,40WZ02 - Mol,5.2215340790930975,51.1928003331967,Sulphur dioxide,75.0,100.0,#00FF00
6430,1095,40WZ02 - Mol,5.2215340790930975,51.1928003331967,Sulphur dioxide,50.0,75.0,#009900
6430,1095,40WZ02 - Mol,5.2215340790930975,51.1928003331967,Sulphur dioxide,25.0,50.0,#0099FF
6430,1095,40WZ02 - Mol,5.2215340790930975,51.1928003331967,Sulphur dioxide,-5.0,25.0,#0000FF
6502,1109,41B001 - Arts-Loi,4.36868122346149,50.84571510092847,Sulphur dioxide,750.0,10000.0,#660000
6502,1109,41B001 - Arts-Loi,4.36868122346149,50.84571510092847,Sulphur dioxide,500.0,750.0,#990000
6502,1109,41B001 - Arts-Loi,4.36868122346149,50.84571510092847,Sulphur dioxide,250.0,500.0,#FF0000
6502,1109,41B001 - Arts-Loi,4.36868122346149,50.84571510092847,Sulphur dioxide,200.0,250.0,#FF6600
6502,1109,41B001 - Arts-Loi,4.36868122346149,50.84571510092847,Sulphur dioxide,125.0,200.0,#FFBB00
6502,1109,41B001 - Arts-Loi,4.36868122346149,50.84571510092847,Sulphur dioxide,100.0,125.0,#FFFF00
6502,1109,41B001 - Arts-Loi,4.36868122346149,50.84571510092847,Sulphur dioxide,75.0,100.0,#00FF00
6502,1109,41B001 - Arts-Loi,4.36868122346149,50.84571510092847,Sulphur dioxide,50.0,75.0,#009900
6502,1109,41B001 - Arts-Loi,4.36868122346149,50.84571510092847,Sulphur dioxide,25.0,50.0,#0099FF
6502,1109,41B001 - Arts-Loi,4.36868122346149,50.84571510092847,Sulphur dioxide,-5.0,25.0,#0000FF
6549,1116,41MEU1 - Meudon,4.3927176975661535,50.89510056203236,Sulphur dioxide,750.0,10000.0,#660000
6549,1116,41MEU1 - Meudon,4.3927176975661535,50.89510056203236,Sulphur dioxide,500.0,750.0,#990000
6549,1116,41MEU1 - Meudon,4.3927176975661535,50.89510056203236,Sulphur dioxide,250.0,500.0,#FF0000
6549,1116,41MEU1 - Meudon,4.3927176975661535,50.89510056203236,Sulphur dioxide,200.0,250.0,#FF6600
6549,1116,41MEU1 - Meudon,4.3927176975661535,50.89510056203236,Sulphur dioxide,125.0,200.0,#FFBB00
6549,1116,41MEU1 - Meudon,4.3927176975661535,50.89510056203236,Sulphur dioxide,100.0,125.0,#FFFF00
6549,1116,41MEU1 - Meudon,4.3927176975661535,50.89510056203236,Sulphur dioxide,75.0,100.0,#00FF00
6549,1116,41MEU1 - Meudon,4.3927176975661535,50.89510056203236,Sulphur dioxide,50.0,75.0,#009900
6549,1116,41MEU1 - Meudon,4.3927176975661535,50.89510056203236,Sulphur dioxide,25.0,50.0,#0099FF
6549,1116,41MEU1 - Meudon,4.3927176975661535,50.89510056203236,Sulphur dioxide,-5.0,25.0,#0000FF
6559,1117,41N043 - Haren,4.3829632518023365,50.88355981138231,Sulphur dioxide,750.0,10000.0,#660000
6559,1117,41N043 - Haren,4.3829632518023365,50.88355981138231,Sulphur dioxide,500.0,750.0,#990000
6559,1117,41N043 - Haren,4.3829632518023365,50.88355981138231,Sulphur dioxide,250.0,500.0,#FF0000
6559,1117,41N043 - Haren,4.3829632518023365,50.88355981138231,Sulphur dioxide,200.0,250.0,#FF6600
6559,1117,41N043 - Haren,4.3829632518023365,50.88355981138231,Sulphur dioxide,125.0,200.0,#FFBB00
6559,1117,41N043 - Haren,4.3829632518023365,50.88355981138231,Sulphur dioxide,100.0,125.0,#FFFF00
6559,1117,41N043 - Haren,4.3829632518023365,50.88355981138231,Sulphur dioxide,75.0,100.0,#00FF00
6559,1117,41N043 - Haren,4.3829632518023365,50.88355981138231,Sulphur dioxide,50.0,75.0,#009900
6559,1117,41N043 - Haren,4.3829632518023365,50.88355981138231,Sulphur dioxide,25.0,50.0,#0099FF
6559,1117,41N043 - Haren,4.3829632518023365,50.88355981138231,Sulphur dioxide,-5.0,25.0,#0000FF
6572,1118,41R001 - Molenbeek-Saint-Jean,4.333819707712013,50.84966548806808,Sulphur dioxide,750.0,10000.0,#660000
6572,1118,41R001 - Molenbeek-Saint-Jean,4.333819707712013,50.84966548806808,Sulphur dioxide,500.0,750.0,#990000
6572,1118,41R001 - Molenbeek-Saint-Jean,4.333819707712013,50.84966548806808,Sulphur dioxide,250.0,500.0,#FF0000
6572,1118,41R001 - Molenbeek-Saint-Jean,4.333819707712013,50.84966548806808,Sulphur dioxide,200.0,250.0,#FF6600
6572,1118,41R001 - Molenbeek-Saint-Jean,4.333819707712013,50.84966548806808,Sulphur dioxide,125.0,200.0,#FFBB00
6572,1118,41R001 - Molenbeek-Saint-Jean,4.333819707712013,50.84966548806808,Sulphur dioxide,100.0,125.0,#FFFF00
6572,1118,41R001 - Molenbeek-Saint-Jean,4.333819707712013,50.84966548806808,Sulphur dioxide,75.0,100.0,#00FF00
6572,1118,41R001 - Molenbeek-Saint-Jean,4.333819707712013,50.84966548806808,Sulphur dioxide,50.0,75.0,#009900
6572,1118,41R001 - Molenbeek-Saint-Jean,4.333819707712013,50.84966548806808,Sulphur dioxide,25.0,50.0,#0099FF
6572,1118,41R001 - Molenbeek-Saint-Jean,4.333819707712013,50.84966548806808,Sulphur dioxide,-5.0,25.0,#0000FF
6613,1119,41R002 - Ixelles,4.3847188416995815,50.825127872957204,Sulphur dioxide,750.0,10000.0,#660000
6613,1119,41R002 - Ixelles,4.3847188416995815,50.825127872957204,Sulphur dioxide,500.0,750.0,#990000
6613,1119,41R002 - Ixelles,4.3847188416995815,50.825127872957204,Sulphur dioxide,250.0,500.0,#FF0000
6613,1119,41R002 - Ixelles,4.3847188416995815,50.825127872957204,Sulphur dioxide,200.0,250.0,#FF6600
6613,1119,41R002 - Ixelles,4.3847188416995815,50.825127872957204,Sulphur dioxide,125.0,200.0,#FFBB00
6613,1119,41R002 - Ixelles,4.3847188416995815,50.825127872957204,Sulphur dioxide,100.0,125.0,#FFFF00
6613,1119,41R002 - Ixelles,4.3847188416995815,50.825127872957204,Sulphur dioxide,75.0,100.0,#00FF00
6613,1119,41R002 - Ixelles,4.3847188416995815,50.825127872957204,Sulphur dioxide,50.0,75.0,#009900
6613,1119,41R002 - Ixelles,4.3847188416995815,50.825127872957204,Sulphur dioxide,25.0,50.0,#0099FF
6613,1119,41R002 - Ixelles,4.3847188416995815,50.825127872957204,Sulphur dioxide,-5.0,25.0,#0000FF
6620,1122,41R012 - Uccle,4.358538856351676,50.79663163849799,Sulphur dioxide,750.0,10000.0,#660000
6620,1122,41R012 - Uccle,4.358538856351676,50.79663163849799,Sulphur dioxide,500.0,750.0,#990000
6620,1122,41R012 - Uccle,4.358538856351676,50.79663163849799,Sulphur dioxide,250.0,500.0,#FF0000
6620,1122,41R012 - Uccle,4.358538856351676,50.79663163849799,Sulphur dioxide,200.0,250.0,#FF6600
6620,1122,41R012 - Uccle,4.358538856351676,50.79663163849799,Sulphur dioxide,125.0,200.0,#FFBB00
